"cty","dist","vil","vil.pay","fam.num","t.pay","med.pay","Q1.pay","Q3.pay","sd.pay","var.pay"
"臺南市","中西區","青年里",867,425,368656,514,279,1018,1069.29,123.27
"臺南市","中西區","永福里",1623,471,764407,647,338,1137,8521.65,525.07
"臺南市","中西區","永華里",815,421,343142,558,304,970,895.98,109.93
"臺南市","中西區","天后里",2553,441,1125746,503,292,926,23897.32,936.15
"臺南市","中西區","三民里",863,419,361744,574,334,1050,957.01,110.85
"臺南市","中西區","萬昌里",765,513,392243,536,314,916,839.82,109.84
"臺南市","中西區","普濟里",1044,290,302883,490,295,878,3630.28,347.59
"臺南市","中西區","水仙里",815,341,277873,506,326,934,1019.28,125.08
"臺南市","中西區","藥王里",881,1051,926276,632,342,1070,909.69,103.22
"臺南市","中西區","安海里",1161,446,517968,605,352,1290,1693.5,145.82
"臺南市","中西區","中正里",711,320,227667,499,287,839,729.99,102.6
"臺南市","中西區","民主里",724,272,196825,455,278,818,1085.17,149.96
"臺南市","中西區","大涼里",876,912,798651,599,327,1098,940.92,107.45
"臺南市","中西區","元安里",1073,371,398153,496,270,869,6772.6,631.07
"臺南市","中西區","協進里",920,312,287087,660,330,1267,844.45,91.77
"臺南市","中西區","協和里",746,564,420733,540,309,867,912.71,122.35
"臺南市","中西區","民生里",720,372,267946,495,299,816,852.97,118.42
"臺南市","中西區","文賢里",708,342,242155,526,335,825,647.59,91.46
"臺南市","中西區","光賢里",937,1075,1007024,627,381,1166,1281.91,136.84
"臺南市","中西區","西賢里",1051,1556,1634900,684,373,1292,1403.63,133.59
"臺南市","中西區","西湖里",1144,1776,2031407,723,394,1396,1386.87,121.25
"臺南市","中西區","三合里",742,484,359338,519,300,869,814.8,109.75
"臺南市","中西區","民權里",963,406,390832,543,331,1027,1502.46,156.08
"臺南市","中西區","保安里",716,313,224131,487,252,840,781.79,109.18
"臺南市","中西區","郡西里",686,297,203668,499,284,838,882.51,128.69
"臺南市","新營區","忠政里",959,1772,1700183,681,402,1139,2518.25,262.46
"臺南市","新營區","民權里",893,889,793502,625,369,1083,988.42,110.74
"臺南市","新營區","三仙里",794,927,735601,564,327,979,737.63,92.96
"臺南市","新營區","民生里",810,1075,870815,603,338,1011,753.14,92.97
"臺南市","新營區","民榮里",784,1338,1048395,593,343,961,850.82,108.58
"臺南市","新營區","好平里",725,197,142761,554,367,956,565.78,78.07
"臺南市","新營區","延平里",647,348,224990,520,292,842,704.52,108.97
"臺南市","新營區","南興里",748,783,585985,589,345,983,599.03,80.04
"臺南市","新營區","永生里",821,339,278330,621,308,1014,1030.85,125.55
"臺南市","新營區","中營里",962,441,424421,625,385,1145,1154.88,120
"臺南市","新營區","興業里",910,554,504043,670,400,1145,849.5,93.37
"臺南市","新營區","興安里",816,130,106085,548,280,957,963.75,118.1
"臺南市","新營區","王公里",977,1473,1438937,686,377,1222,1775.5,181.75
"臺南市","新營區","大宏里",882,1053,929177,647,380,1132,783.97,88.84
"臺南市","新營區","護鎮里",743,387,287440,593,372,949,580.84,78.2
"臺南市","新營區","埤寮里",787,475,373785,590,351,1002,674.1,85.66
"臺南市","新營區","土庫里",761,385,293020,571,382,924,634.83,83.41
"臺南市","新營區","太南里",751,398,298925,519,344,794,2308.43,307.35
"臺南市","新營區","太北里",681,444,302448,509,337,839,592.46,86.97
"臺南市","新營區","南紙里",752,1114,837297,597,365,986,570.69,75.93
"臺南市","新營區","嘉芳里",724,511,370138,537,339,868,920.09,127.02
"臺南市","新營區","舊<ed><U+00AE><U+00BF><ed><U+00BE><U+00B4>里",758,64,48527,654,426,894,495.8,65.39
"臺南市","新營區","角帶里",611,109,66604,493,299,731,521.37,85.32
"臺南市","新營區","鐵線里",636,151,96046,509,317,776,501.51,78.85
"臺南市","新營區","五興里",641,197,126285,494,341,766,529.28,82.57
"臺南市","新營區","姑爺里",598,114,68166,527,324,782,424.5,70.99
"臺南市","新營區","新北里",884,1559,1377492,658,400,1152,763.43,86.4
"臺南市","新營區","新南里",946,1449,1370804,718,392,1236,862.4,91.16
"臺南市","新營區","新東里",1055,2008,2119404,841,476,1418,840.28,79.61
"臺南市","鹽水區","水秀里",695,395,274681,508,336,814,737.56,106.06
"臺南市","鹽水區","福得里",800,163,130440,602,346,1043,701.56,87.67
"臺南市","鹽水區","三生里",721,99,71372,617,361,922,579.63,80.4
"臺南市","鹽水區","武廟里",733,138,101119,572,331,942,639.89,87.33
"臺南市","鹽水區","中境里",755,151,114041,599,338,860,658.61,87.21
"臺南市","鹽水區","水正里",753,233,175401,561,317,976,696.28,92.49
"臺南市","鹽水區","水仙里",619,79,48915,549,334,802,396.34,64.01
"臺南市","鹽水區","橋南里",665,1014,674745,518,315,881,540.2,81.18
"臺南市","鹽水區","岸內里",740,1001,740857,578,351,981,585.29,79.08
"臺南市","鹽水區","義稠里",657,193,126862,494,344,781,536.6,81.63
"臺南市","鹽水區","汫水里",675,189,127595,564,372,816,526.45,77.98
"臺南市","鹽水區","下中里",712,163,116058,553,340,916,555.78,78.06
"臺南市","鹽水區","歡雅里",608,370,224970,471,296,750,530.03,87.17
"臺南市","鹽水區","大莊里",606,102,61812,495,291,750,471.05,77.73
"臺南市","鹽水區","孫厝里",689,104,71682,469,310,846,703.62,102.08
"臺南市","鹽水區","桐寮里",698,74,51629,543,345,883,476.16,68.25
"臺南市","鹽水區","後宅里",645,128,82614,559,347,819,452.15,70.05
"臺南市","鹽水區","舊營里",740,204,150959,637,381,924,574.16,77.59
"臺南市","鹽水區","竹埔里",719,146,104965,552,319,916,661.39,92
"臺南市","鹽水區","下林里",523,78,40809,448,284,677,370.17,70.75
"臺南市","鹽水區","飯店里",563,81,45579,491,286,752,386.63,68.71
"臺南市","鹽水區","大豐里",780,56,43663,550,380,762,701.87,90.02
"臺南市","鹽水區","河南里",609,105,63973,449,326,790,474.77,77.92
"臺南市","鹽水區","南港里",577,183,105662,483,343,735,363.58,62.97
"臺南市","鹽水區","田寮里",785,49,38445,538,384,763,701.25,89.38
"臺南市","白河區","白河里",754,403,303934,579,331,959,668.67,88.66
"臺南市","白河區","永安里",693,861,596788,528,295,880,610.11,88.02
"臺南市","白河區","庄內里",657,381,250454,527,296,848,575.42,87.54
"臺南市","白河區","外角里",596,313,186509,469,289,753,473.2,79.41
"臺南市","白河區","秀祐里",640,222,142177,461,269,783,673.17,105.11
"臺南市","白河區","大竹里",624,274,170961,490,300,806,588.01,94.24
"臺南市","白河區","玉豐里",603,279,168197,477,299,742,553.31,91.78
"臺南市","白河區","詔安里",655,164,107344,493,281,770,870.36,132.97
"臺南市","白河區","蓮潭里",646,159,102793,488,327,808,513.93,79.49
"臺南市","白河區","廣安里",681,148,100852,511,295,918,579.98,85.11
"臺南市","白河區","內角里",725,160,116067,553,336,863,741.41,102.2
"臺南市","白河區","草店里",677,180,121779,518,321,859,634.76,93.82
"臺南市","白河區","甘宅里",605,99,59881,424,282,683,582.89,96.37
"臺南市","白河區","竹門里",657,174,114272,500,311,843,531.64,80.95
"臺南市","白河區","崎內里",600,147,88265,476,299,811,457.44,76.18
"臺南市","白河區","汴頭里",592,98,58030,522,309,879,380.23,64.21
"臺南市","白河區","昇安里",680,273,185639,535,312,840,611.6,89.94
"臺南市","白河區","河東里",644,262,168757,520,301,814,533.73,82.86
"臺南市","白河區","虎山里",658,82,53989,526,359,801,525.85,79.87
"臺南市","白河區","大林里",674,90,60679,527,338,932,497.18,73.74
"臺南市","白河區","崁頭里",536,73,39159,540,252,726,358.04,66.75
"臺南市","白河區","六溪里",663,85,56392,535,298,750,888.89,133.98
"臺南市","白河區","關嶺里",656,158,103608,510,297,775,673.64,102.73
"臺南市","白河區","仙草里",538,184,99035,478,268,703,380.28,70.65
"臺南市","柳營區","士林里",860,460,395579,588,350,1020,1170.86,136.15
"臺南市","柳營區","光福里",678,530,359489,507,318,837,593.01,87.43
"臺南市","柳營區","中埕里",798,200,159530,586,344,1035,731.82,91.75
"臺南市","柳營區","東昇里",753,716,539366,571,363,977,599.83,79.63
"臺南市","柳營區","八翁里",695,357,248234,565,353,858,957.64,137.72
"臺南市","柳營區","人和里",672,198,133027,573,339,826,516.58,76.89
"臺南市","柳營區","太康里",789,388,306032,626,408,922,622.02,78.86
"臺南市","柳營區","重溪里",687,401,275502,561,331,896,492.04,71.62
"臺南市","柳營區","篤農里",663,336,222629,466,299,789,658.96,99.45
"臺南市","柳營區","大農里",561,133,74671,453,287,701,422.05,75.17
"臺南市","柳營區","神農里",652,294,191811,555,349,844,446.16,68.39
"臺南市","柳營區","果毅里",653,274,179041,549,356,830,449.28,68.76
"臺南市","柳營區","旭山里",631,313,197510,463,296,751,617.71,97.89
"臺南市","後壁區","後壁里",733,466,341783,569,360,917,603.37,82.27
"臺南市","後壁區","嘉苳里",707,294,207874,580,366,929,558.76,79.03
"臺南市","後壁區","侯伯里",763,309,235797,567,327,962,683.19,89.53
"臺南市","後壁區","土溝里",659,268,176688,524,349,861,464.28,70.42
"臺南市","後壁區","嘉田里",779,265,206394,580,362,923,726.03,93.22
"臺南市","後壁區","嘉民里",634,257,162821,520,336,812,440.94,69.6
"臺南市","後壁區","頂安里",721,337,243015,576,353,926,543.62,75.39
"臺南市","後壁區","長安里",729,332,242140,591,356,1012,560.97,76.91
"臺南市","後壁區","福安里",861,310,266975,544,324,939,2050.66,238.11
"臺南市","後壁區","烏樹里",886,147,130252,568,317,911,1964.26,221.68
"臺南市","後壁區","墨林里",722,166,119802,574,322,1021,539.61,74.77
"臺南市","後壁區","菁寮里",726,88,63879,642,399,971,494.75,68.16
"臺南市","後壁區","後<ed><U+00AE><U+00BF><ed><U+00BE><U+00B4>里",750,86,64529,590,414,927,563.19,75.06
"臺南市","後壁區","崁頂里",721,99,71400,531,365,883,770.55,106.84
"臺南市","後壁區","菁豐里",711,179,127281,597,334,912,514.92,72.42
"臺南市","後壁區","新嘉里",693,172,119269,562,359,883,550.35,79.37
"臺南市","後壁區","頂長里",670,111,74372,568,327,873,484.58,72.32
"臺南市","後壁區","平安里",693,241,167008,548,349,839,619.59,89.41
"臺南市","後壁區","仕安里",643,110,70681,543,384,854,391.43,60.92
"臺南市","後壁區","新東里",707,370,261493,602,391,902,478.16,67.66
"臺南市","後壁區","竹新里",674,327,220464,583,332,913,532.6,79
"臺南市","東山區","東山里",622,298,185241,493,311,794,488.54,78.59
"臺南市","東山區","東中里",731,571,417352,495,299,866,747.41,102.26
"臺南市","東山區","東正里",640,289,184892,516,352,772,542.49,84.8
"臺南市","東山區","三榮里",651,168,109367,489,281,814,693.7,106.56
"臺南市","東山區","大客里",700,178,124661,597,384,932,449.57,64.19
"臺南市","東山區","科里里",708,214,151526,540,336,908,600.91,84.87
"臺南市","東山區","東河里",620,171,106016,489,318,747,478.94,77.25
"臺南市","東山區","聖賢里",736,425,312687,576,386,904,816.57,110.99
"臺南市","東山區","南溪里",647,78,50503,513,335,886,450.12,69.52
"臺南市","東山區","水雲里",699,64,44714,526,327,844,568.59,81.38
"臺南市","東山區","林安里",636,63,40058,525,343,814,446.32,70.19
"臺南市","東山區","東原里",611,390,238254,490,304,764,494.22,80.9
"臺南市","東山區","嶺南里",574,97,55647,452,336,699,497.26,86.68
"臺南市","東山區","南勢里",573,181,103749,439,273,728,501.25,87.45
"臺南市","東山區","青山里",577,164,94558,489,301,722,508.21,88.14
"臺南市","東山區","高原里",591,167,98780,470,287,660,608.98,102.95
"臺南市","麻豆區","榖興里",847,202,171160,596,298,1072,819.7,96.74
"臺南市","麻豆區","保安里",770,176,135541,548,328,969,732.2,95.08
"臺南市","麻豆區","東角里",803,879,706272,622,366,1042,636.77,79.25
"臺南市","麻豆區","晉江里",764,801,611741,562,341,929,683.55,89.5
"臺南市","麻豆區","巷口里",820,511,418811,605,376,1066,889.4,108.52
"臺南市","麻豆區","中興里",818,632,516815,628,381,1025,695.4,85.04
"臺南市","麻豆區","興農里",757,474,358984,542,348,978,713.24,94.18
"臺南市","麻豆區","新建里",798,354,282346,576,358,992,721.87,90.51
"臺南市","麻豆區","油車里",756,1134,857788,591,360,953,627.96,83.02
"臺南市","麻豆區","北勢里",705,242,170649,522,330,856,644.38,91.38
"臺南市","麻豆區","大埕里",747,852,636215,586,336,935,752.61,100.79
"臺南市","麻豆區","總榮里",709,191,135354,527,350,872,566.67,79.96
"臺南市","麻豆區","龍泉里",636,217,137958,525,341,782,468.38,73.67
"臺南市","麻豆區","寮<ed><U+00AE><U+00BF><ed><U+00BE><U+00B4>里",649,452,293211,525,336,815,527.28,81.28
"臺南市","麻豆區","南勢里",809,706,570899,580,368,932,1165.86,144.18
"臺南市","麻豆區","安東里",770,151,116267,560,328,989,686.59,89.17
"臺南市","麻豆區","安業里",705,168,118486,593,351,936,495.86,70.31
"臺南市","麻豆區","安西里",611,178,108691,502,322,785,503.72,82.49
"臺南市","麻豆區","謝安里",673,227,152742,519,357,835,532.04,79.07
"臺南市","麻豆區","中民里",731,203,148458,612,350,862,636.56,87.04
"臺南市","麻豆區","安正里",607,223,135428,514,342,751,415.65,68.44
"臺南市","麻豆區","磚井里",640,318,203482,496,335,808,536.14,83.79
"臺南市","麻豆區","小埤里",671,259,173765,528,344,828,530.45,79.06
"臺南市","麻豆區","埤頭里",694,337,233983,557,371,845,542.8,78.18
"臺南市","麻豆區","大山里",699,165,115317,553,357,896,509.85,72.95
"臺南市","麻豆區","海埔里",648,263,170461,496,328,792,567.29,87.53
"臺南市","麻豆區","莊禮里",623,99,61709,474,299,705,624.31,100.16
"臺南市","麻豆區","港尾里",913,295,269318,532,318,1072,1074.2,117.66
"臺南市","麻豆區","麻口里",587,259,152096,477,336,721,391.27,66.63
"臺南市","下營區","仁里里",689,722,497170,551,364,849,560.5,81.4
"臺南市","下營區","宅內里",617,244,150639,497,330,778,438.8,71.08
"臺南市","下營區","後街里",701,385,269973,550,355,804,599.67,85.52
"臺南市","下營區","新興里",701,629,441182,555,342,937,536.11,76.43
"臺南市","下營區","下營里",717,233,167154,566,345,907,634.62,88.46
"臺南市","下營區","營前里",755,600,453152,585,371,1019,560.82,74.26
"臺南市","下營區","大屯里",596,191,113785,451,312,755,465.02,78.06
"臺南市","下營區","大埤里",685,143,97934,567,349,847,481.64,70.33
"臺南市","下營區","開化里",704,512,360214,541,346,878,841.45,119.6
"臺南市","下營區","茅港里",682,300,204619,525,326,839,625,91.63
"臺南市","下營區","中營里",695,289,200746,590,377,861,539.36,77.65
"臺南市","下營區","西連里",693,186,128844,556,329,986,502.34,72.52
"臺南市","下營區","賀建里",612,300,183693,461,320,764,486.73,79.49
"臺南市","下營區","甲中里",707,225,159055,553,318,858,579.46,81.97
"臺南市","下營區","紅厝里",717,280,200792,535,327,856,656.38,91.53
"臺南市","六甲區","六甲里",755,837,632087,594,367,926,637.76,84.45
"臺南市","六甲區","甲東里",700,714,499791,538,344,876,598.12,85.45
"臺南市","六甲區","甲南里",711,410,291521,579,356,894,574.86,80.85
"臺南市","六甲區","龍湖里",685,268,183644,560,341,874,646.07,94.28
"臺南市","六甲區","七甲里",711,241,171235,541,349,841,615.34,86.6
"臺南市","六甲區","二甲里",710,924,656035,563,361,913,565.97,79.71
